ProductID,ProductName,SupplierID,CategoryID,UndiscountedUnitPrice,ReorderLevel,Discontinued,CategoryName,SupplierName,ContactName,ContactTitle,City,Region,Country,OrderID,DiscountedUnitPrice,Quantity,OrderDate,RequiredDate,ShippedDate,ShipperID,Freight,ShipName,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,ShippingTime,ShipperName,Phone,Revenue
23,Tunnbröd,9,5,9.0,25,0,Grains/Cereals,PB Knäckebröd AB,Lars Peterson,Sales Agent,Göteborg,,Sweden ,11077,9.0,2,1996-06-05,1996-07-03,,2,8.53,Rattlesnake Canyon Grocery,Albuquerque,NM,87110,USA,,United Package,(503) 555-3199,18.0
25,NuNuCa Nuß-Nougat-Creme,11,3,14.0,30,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10323,11.2,4,1994-11-07,1994-12-05,1994-11-14,1,4.88,KÃ¶niglich Essen,Brandenburg,,14776,Germany,7.0,Speedy Express,(503) 555-9831,44.8
25,NuNuCa Nuß-Nougat-Creme,11,3,14.0,30,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10347,11.2,10,1994-12-07,1995-01-04,1994-12-09,3,3.1,Familia Arquibaldo,SÃ£o Paulo,SP,05442-030,Brazil,2.0,Federal Shipping,(503) 555-9931,112.0
25,NuNuCa Nuß-Nougat-Creme,11,3,14.0,30,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10362,11.2,50,1994-12-26,1995-01-23,1994-12-29,1,96.04,Bon app',Marseille,,13008,France,3.0,Speedy Express,(503) 555-9831,560.0
25,NuNuCa Nuß-Nougat-Creme,11,3,14.0,30,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10393,11.2,7,1995-01-25,1995-02-22,1995-02-03,3,126.56,Save-a-lot Markets,Boise,ID,83720,USA,9.0,Federal Shipping,(503) 555-9931,78.39999999999999
25,NuNuCa Nuß-Nougat-Creme,11,3,14.0,30,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10467,11.2,12,1995-04-06,1995-05-04,1995-04-11,2,4.93,Magazzini Alimentari Riuniti,Bergamo,,24100,Italy,5.0,United Package,(503) 555-3199,134.39999999999998
25,NuNuCa Nuß-Nougat-Creme,11,3,14.0,30,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10492,11.2,60,1995-05-02,1995-05-30,1995-05-12,1,62.89,Bottom-Dollar Markets,Tsawassen,BC,T2F 8M4,Canada,10.0,Speedy Express,(503) 555-9831,672.0
25,NuNuCa Nuß-Nougat-Creme,11,3,14.0,30,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10506,14.0,18,1995-05-16,1995-06-13,1995-06-02,2,21.19,KÃ¶niglich Essen,Brandenburg,,14776,Germany,17.0,United Package,(503) 555-3199,252.0
25,NuNuCa Nuß-Nougat-Creme,11,3,14.0,30,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10760,14.0,12,1996-01-01,1996-01-29,1996-01-10,1,155.64,Maison Dewey,Bruxelles,,B-1180,Belgium,9.0,Speedy Express,(503) 555-9831,168.0
25,NuNuCa Nuß-Nougat-Creme,11,3,14.0,30,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10761,14.0,35,1996-01-02,1996-01-30,1996-01-08,2,18.66,Rattlesnake Canyon Grocery,Albuquerque,NM,87110,USA,6.0,United Package,(503) 555-3199,490.0
25,NuNuCa Nuß-Nougat-Creme,11,3,14.0,30,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10803,14.0,15,1996-01-30,1996-02-27,1996-02-06,1,55.23,Wellington Importadora,Resende,SP,08737-363,Brazil,7.0,Speedy Express,(503) 555-9831,210.0
25,NuNuCa Nuß-Nougat-Creme,11,3,14.0,30,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10810,14.0,5,1996-02-01,1996-02-29,1996-02-07,3,4.33,Laughing Bacchus Wine Cellars,Vancouver,BC,V3F 2K1,Canada,6.0,Federal Shipping,(503) 555-9931,70.0
25,NuNuCa Nuß-Nougat-Creme,11,3,14.0,30,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10832,14.0,10,1996-02-14,1996-03-13,1996-02-19,2,43.26,La maison d'Asie,Toulouse,,31000,France,5.0,United Package,(503) 555-3199,140.0
25,NuNuCa Nuß-Nougat-Creme,11,3,14.0,30,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10840,14.0,6,1996-02-19,1996-04-01,1996-03-18,2,2.71,LINO-Delicateses,I. de Margarita,Nueva Esparta,4980,Venezuela,28.0,United Package,(503) 555-3199,84.0
25,NuNuCa Nuß-Nougat-Creme,11,3,14.0,30,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10850,14.0,20,1996-02-23,1996-04-05,1996-03-01,1,49.19,Victuailles en stock,Lyon,,69004,France,7.0,Speedy Express,(503) 555-9831,280.0
25,NuNuCa Nuß-Nougat-Creme,11,3,14.0,30,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10851,14.0,10,1996-02-26,1996-03-25,1996-03-04,1,160.55,Ricardo Adocicados,Rio de Janeiro,RJ,02389-890,Brazil,7.0,Speedy Express,(503) 555-9831,140.0
25,NuNuCa Nuß-Nougat-Creme,11,3,14.0,30,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10887,14.0,5,1996-03-15,1996-04-12,1996-03-18,3,1.25,GalerÃ­a del gastronÃ³mo,Barcelona,,8022,Spain,3.0,Federal Shipping,(503) 555-9931,70.0
25,NuNuCa Nuß-Nougat-Creme,11,3,14.0,30,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10919,14.0,24,1996-04-01,1996-04-29,1996-04-03,2,19.8,LINO-Delicateses,I. de Margarita,Nueva Esparta,4980,Venezuela,2.0,United Package,(503) 555-3199,336.0
25,NuNuCa Nuß-Nougat-Creme,11,3,14.0,30,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,11055,14.0,15,1996-05-28,1996-06-25,1996-06-04,2,120.92,HILARIÃN-Abastos,San CristÃ³bal,TÃ¡chira,5022,Venezuela,7.0,United Package,(503) 555-3199,210.0
26,Gumbär Gummibärchen,11,3,31.23,0,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10330,24.9,50,1994-11-16,1994-12-14,1994-11-28,1,12.75,LILA-Supermercado,Barquisimeto,Lara,3508,Venezuela,12.0,Speedy Express,(503) 555-9831,1245.0
26,Gumbär Gummibärchen,11,3,31.23,0,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10337,24.9,24,1994-11-24,1994-12-22,1994-11-29,3,108.26,Frankenversand,MÃ¼nchen,,80805,Germany,5.0,Federal Shipping,(503) 555-9931,597.5999999999999
26,Gumbär Gummibärchen,11,3,31.23,0,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10357,24.9,16,1994-12-20,1995-01-17,1995-01-02,3,34.88,LILA-Supermercado,Barquisimeto,Lara,3508,Venezuela,13.0,Federal Shipping,(503) 555-9931,398.4
26,Gumbär Gummibärchen,11,3,31.23,0,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10393,24.9,70,1995-01-25,1995-02-22,1995-02-03,3,126.56,Save-a-lot Markets,Boise,ID,83720,USA,9.0,Federal Shipping,(503) 555-9931,1743.0
26,Gumbär Gummibärchen,11,3,31.23,0,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10404,24.9,30,1995-02-03,1995-03-03,1995-02-08,1,155.97,Magazzini Alimentari Riuniti,Bergamo,,24100,Italy,5.0,Speedy Express,(503) 555-9831,747.0
26,Gumbär Gummibärchen,11,3,31.23,0,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10421,24.9,30,1995-02-21,1995-04-04,1995-02-27,1,99.23,Que DelÃ­cia,Rio de Janeiro,RJ,02389-673,Brazil,6.0,Speedy Express,(503) 555-9831,747.0
26,Gumbär Gummibärchen,11,3,31.23,0,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10422,24.9,2,1995-02-22,1995-03-22,1995-03-03,1,3.02,Franchi S.p.A.,Torino,,10100,Italy,9.0,Speedy Express,(503) 555-9831,49.8
26,Gumbär Gummibärchen,11,3,31.23,0,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10432,24.9,10,1995-03-03,1995-03-17,1995-03-10,2,4.34,Split Rail Beer & Ale,Lander,WY,82520,USA,7.0,United Package,(503) 555-3199,249.0
26,Gumbär Gummibärchen,11,3,31.23,0,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10444,24.9,15,1995-03-15,1995-04-12,1995-03-24,3,3.5,Berglunds snabbkÃ¶p,LuleÃ¥,,S-958 22,Sweden,9.0,Federal Shipping,(503) 555-9931,373.5
26,Gumbär Gummibärchen,11,3,31.23,0,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10448,24.9,6,1995-03-20,1995-04-17,1995-03-27,2,38.82,Rancho grande,Buenos Aires,,1010,Argentina,7.0,United Package,(503) 555-3199,149.39999999999998
26,Gumbär Gummibärchen,11,3,31.23,0,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10458,24.9,30,1995-03-29,1995-04-26,1995-04-04,3,147.06,SuprÃªmes dÃ©lices,Charleroi,,B-6000,Belgium,6.0,Federal Shipping,(503) 555-9931,747.0
26,Gumbär Gummibärchen,11,3,31.23,0,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10487,24.9,30,1995-04-26,1995-05-24,1995-04-28,2,71.07,Queen Cozinha,SÃ£o Paulo,SP,05487-020,Brazil,2.0,United Package,(503) 555-3199,747.0
26,Gumbär Gummibärchen,11,3,31.23,0,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10540,31.23,40,1995-06-19,1995-07-17,1995-07-14,3,1007.64,QUICK-Stop,Cunewalde,,01307,Germany,25.0,Federal Shipping,(503) 555-9931,1249.2
26,Gumbär Gummibärchen,11,3,31.23,0,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10587,31.23,6,1995-08-02,1995-08-30,1995-08-09,1,62.52,Que DelÃ­cia,Rio de Janeiro,RJ,02389-673,Brazil,7.0,Speedy Express,(503) 555-9831,187.38
26,Gumbär Gummibärchen,11,3,31.23,0,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10592,31.23,5,1995-08-08,1995-09-05,1995-08-16,1,32.1,Lehmanns Marktstand,Frankfurt a.M. ,,60528,Germany,8.0,Speedy Express,(503) 555-9831,156.15
26,Gumbär Gummibärchen,11,3,31.23,0,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10633,31.23,35,1995-09-15,1995-10-13,1995-09-18,3,477.9,Ernst Handel,Graz,,8010,Austria,3.0,Federal Shipping,(503) 555-9931,1093.05
26,Gumbär Gummibärchen,11,3,31.23,0,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10677,31.23,30,1995-10-23,1995-11-20,1995-10-27,3,4.03,Antonio Moreno TaquerÃ­a,MÃ©xico D.F.,,05023,Mexico,4.0,Federal Shipping,(503) 555-9931,936.9
26,Gumbär Gummibärchen,11,3,31.23,0,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10686,31.23,15,1995-10-31,1995-11-28,1995-11-08,1,96.5,Piccolo und mehr,Salzburg,,5020,Austria,8.0,Speedy Express,(503) 555-9831,468.45
26,Gumbär Gummibärchen,11,3,31.23,0,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10713,31.23,30,1995-11-22,1995-12-20,1995-11-24,1,167.05,Save-a-lot Markets,Boise,ID,83720,USA,2.0,Speedy Express,(503) 555-9831,936.9
26,Gumbär Gummibärchen,11,3,31.23,0,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10723,31.23,15,1995-11-30,1995-12-28,1995-12-26,1,21.72,White Clover Markets,Seattle,WA,98124,USA,26.0,Speedy Express,(503) 555-9831,468.45
26,Gumbär Gummibärchen,11,3,31.23,0,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10751,31.23,12,1995-12-25,1996-01-22,1996-01-03,3,130.79,Richter Supermarkt,GenÃ¨ve,,1204,Switzerland,9.0,Federal Shipping,(503) 555-9931,374.76
26,Gumbär Gummibärchen,11,3,31.23,0,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10758,31.23,20,1995-12-29,1996-01-26,1996-01-04,3,138.17,Richter Supermarkt,GenÃ¨ve,,1204,Switzerland,6.0,Federal Shipping,(503) 555-9931,624.6
26,Gumbär Gummibärchen,11,3,31.23,0,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10796,31.23,21,1996-01-25,1996-02-22,1996-02-14,1,26.52,HILARIÃN-Abastos,San CristÃ³bal,TÃ¡chira,5022,Venezuela,20.0,Speedy Express,(503) 555-9831,655.83
26,Gumbär Gummibärchen,11,3,31.23,0,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10817,31.23,40,1996-02-06,1996-02-20,1996-02-13,2,306.07,KÃ¶niglich Essen,Brandenburg,,14776,Germany,7.0,United Package,(503) 555-3199,1249.2
26,Gumbär Gummibärchen,11,3,31.23,0,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10825,31.23,12,1996-02-09,1996-03-08,1996-02-14,1,79.25,Drachenblut Delikatessen,Aachen,,52066,Germany,5.0,Speedy Express,(503) 555-9831,374.76
26,Gumbär Gummibärchen,11,3,31.23,0,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10849,31.23,18,1996-02-23,1996-03-22,1996-03-01,2,0.56,KÃ¶niglich Essen,Brandenburg,,14776,Germany,7.0,United Package,(503) 555-3199,562.14
26,Gumbär Gummibärchen,11,3,31.23,0,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10857,31.23,35,1996-02-28,1996-03-27,1996-03-08,2,188.85,Berglunds snabbkÃ¶p,LuleÃ¥,,S-958 22,Sweden,9.0,United Package,(503) 555-3199,1093.05
26,Gumbär Gummibärchen,11,3,31.23,0,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10868,31.23,20,1996-03-06,1996-04-03,1996-03-25,2,191.27,Queen Cozinha,SÃ£o Paulo,SP,05487-020,Brazil,19.0,United Package,(503) 555-3199,624.6
26,Gumbär Gummibärchen,11,3,31.23,0,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10973,31.23,5,1996-04-23,1996-05-21,1996-04-26,2,15.17,La corne d'abondance,Versailles,,78000,France,3.0,United Package,(503) 555-3199,156.15
26,Gumbär Gummibärchen,11,3,31.23,0,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,11004,31.23,6,1996-05-07,1996-06-04,1996-05-20,1,44.84,Maison Dewey,Bruxelles,,B-1180,Belgium,13.0,Speedy Express,(503) 555-9831,187.38
26,Gumbär Gummibärchen,11,3,31.23,0,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,11021,31.23,63,1996-05-14,1996-06-11,1996-05-21,1,297.18,QUICK-Stop,Cunewalde,,01307,Germany,7.0,Speedy Express,(503) 555-9831,1967.49
26,Gumbär Gummibärchen,11,3,31.23,0,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,11024,31.23,12,1996-05-15,1996-06-12,1996-05-20,1,74.36,Eastern Connection,London,,WX3 6FW,UK,5.0,Speedy Express,(503) 555-9831,374.76
27,Schoggi Schokolade,11,3,43.9,30,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10257,35.1,25,1994-08-16,1994-09-13,1994-08-22,3,81.91,HILARIÃN-Abastos,San CristÃ³bal,TÃ¡chira,5022,Venezuela,6.0,Federal Shipping,(503) 555-9931,877.5
27,Schoggi Schokolade,11,3,43.9,30,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10284,35.1,15,1994-09-19,1994-10-17,1994-09-27,1,76.56,Lehmanns Marktstand,Frankfurt a.M. ,,60528,Germany,8.0,Speedy Express,(503) 555-9831,526.5
27,Schoggi Schokolade,11,3,43.9,30,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10441,35.1,50,1995-03-13,1995-04-24,1995-04-14,2,73.02,Old World Delicatessen,Anchorage,AK,99508,USA,32.0,United Package,(503) 555-3199,1755.0
27,Schoggi Schokolade,11,3,43.9,30,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10515,43.9,120,1995-05-24,1995-06-07,1995-06-23,1,204.47,QUICK-Stop,Cunewalde,,01307,Germany,30.0,Speedy Express,(503) 555-9831,5268.0
27,Schoggi Schokolade,11,3,43.9,30,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10598,43.9,50,1995-08-14,1995-09-11,1995-08-18,3,44.42,Rattlesnake Canyon Grocery,Albuquerque,NM,87110,USA,4.0,Federal Shipping,(503) 555-9931,2195.0
27,Schoggi Schokolade,11,3,43.9,30,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10760,43.9,40,1996-01-01,1996-01-29,1996-01-10,1,155.64,Maison Dewey,Bruxelles,,B-1180,Belgium,9.0,Speedy Express,(503) 555-9831,1756.0
27,Schoggi Schokolade,11,3,43.9,30,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10858,43.9,10,1996-02-29,1996-03-28,1996-03-05,1,52.51,La corne d'abondance,Versailles,,78000,France,5.0,Speedy Express,(503) 555-9831,439.0
27,Schoggi Schokolade,11,3,43.9,30,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10930,43.9,25,1996-04-05,1996-05-17,1996-04-17,3,15.55,SuprÃªmes dÃ©lices,Charleroi,,B-6000,Belgium,12.0,Federal Shipping,(503) 555-9931,1097.5
27,Schoggi Schokolade,11,3,43.9,30,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Berlin,,Germany,10979,43.9,30,1996-04-25,1996-05-23,1996-04-30,2,353.07,Ernst Handel,Graz,,8010,Austria,5.0,United Package,(503) 555-3199,1317.0
30,Nord-Ost Matjeshering,13,8,25.89,15,0,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Coordinator Foreign Markets,Cuxhaven,,Germany,10263,20.7,60,1994-08-23,1994-09-20,1994-08-31,3,146.06,Ernst Handel,Graz,,8010,Austria,8.0,Federal Shipping,(503) 555-9931,1242.0
30,Nord-Ost Matjeshering,13,8,25.89,15,0,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Coordinator Foreign Markets,Cuxhaven,,Germany,10282,20.7,6,1994-09-15,1994-10-13,1994-09-21,1,12.69,Romero y tomillo,Madrid,,28001,Spain,6.0,Speedy Express,(503) 555-9831,124.19999999999999
30,Nord-Ost Matjeshering,13,8,25.89,15,0,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Coordinator Foreign Markets,Cuxhaven,,Germany,10306,20.7,10,1994-10-17,1994-11-14,1994-10-24,3,7.56,Romero y tomillo,Madrid,,28001,Spain,7.0,Federal Shipping,(503) 555-9931,207.0
30,Nord-Ost Matjeshering,13,8,25.89,15,0,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Coordinator Foreign Markets,Cuxhaven,,Germany,10327,20.7,35,1994-11-11,1994-12-09,1994-11-14,1,63.36,Folk och fÃ¤ HB,BrÃ¤cke,,S-844 67,Sweden,3.0,Speedy Express,(503) 555-9831,724.5
30,Nord-Ost Matjeshering,13,8,25.89,15,0,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Coordinator Foreign Markets,Cuxhaven,,Germany,10329,20.7,8,1994-11-15,1994-12-27,1994-11-23,2,191.67,Split Rail Beer & Ale,Lander,WY,82520,USA,8.0,United Package,(503) 555-3199,165.6
30,Nord-Ost Matjeshering,13,8,25.89,15,0,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Coordinator Foreign Markets,Cuxhaven,,Germany,10338,20.7,15,1994-11-25,1994-12-23,1994-11-29,3,84.21,Old World Delicatessen,Anchorage,AK,99508,USA,4.0,Federal Shipping,(503) 555-9931,310.5
30,Nord-Ost Matjeshering,13,8,25.89,15,0,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Coordinator Foreign Markets,Cuxhaven,,Germany,10380,20.7,18,1995-01-12,1995-02-09,1995-02-16,3,35.03,Hungry Owl All-Night Grocers,Cork,Co. Cork,,Ireland,35.0,Federal Shipping,(503) 555-9931,372.59999999999997
30,Nord-Ost Matjeshering,13,8,25.89,15,0,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Coordinator Foreign Markets,Cuxhaven,,Germany,10401,20.7,18,1995-02-01,1995-03-01,1995-02-10,1,12.51,Rattlesnake Canyon Grocery,Albuquerque,NM,87110,USA,9.0,Speedy Express,(503) 555-9831,372.59999999999997
30,Nord-Ost Matjeshering,13,8,25.89,15,0,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Coordinator Foreign Markets,Cuxhaven,,Germany,10461,20.7,28,1995-03-31,1995-04-28,1995-04-05,3,148.61,LILA-Supermercado,Barquisimeto,Lara,3508,Venezuela,5.0,Federal Shipping,(503) 555-9931,579.6
30,Nord-Ost Matjeshering,13,8,25.89,15,0,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Coordinator Foreign Markets,Cuxhaven,,Germany,10468,20.7,8,1995-04-07,1995-05-05,1995-04-12,3,44.12,KÃ¶niglich Essen,Brandenburg,,14776,Germany,5.0,Federal Shipping,(503) 555-9931,165.6
30,Nord-Ost Matjeshering,13,8,25.89,15,0,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Coordinator Foreign Markets,Cuxhaven,,Germany,10522,25.89,20,1995-05-31,1995-06-28,1995-06-06,1,45.33,Lehmanns Marktstand,Frankfurt a.M. ,,60528,Germany,6.0,Speedy Express,(503) 555-9831,517.8
30,Nord-Ost Matjeshering,13,8,25.89,15,0,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Coordinator Foreign Markets,Cuxhaven,,Germany,10524,25.89,10,1995-06-01,1995-06-29,1995-06-07,2,244.79,Berglunds snabbkÃ¶p,LuleÃ¥,,S-958 22,Sweden,6.0,United Package,(503) 555-3199,258.9
30,Nord-Ost Matjeshering,13,8,25.89,15,0,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Coordinator Foreign Markets,Cuxhaven,,Germany,10532,25.89,15,1995-06-09,1995-07-07,1995-06-12,3,74.46,Eastern Connection,London,,WX3 6FW,UK,3.0,Federal Shipping,(503) 555-9931,388.35
30,Nord-Ost Matjeshering,13,8,25.89,15,0,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Coordinator Foreign Markets,Cuxhaven,,Germany,10534,25.89,10,1995-06-12,1995-07-10,1995-06-14,2,27.94,Lehmanns Marktstand,Frankfurt a.M. ,,60528,Germany,2.0,United Package,(503) 555-3199,258.9
30,Nord-Ost Matjeshering,13,8,25.89,15,0,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Coordinator Foreign Markets,Cuxhaven,,Germany,10560,25.89,20,1995-07-07,1995-08-04,1995-07-10,1,36.65,Frankenversand,MÃ¼nchen,,80805,Germany,3.0,Speedy Express,(503) 555-9831,517.8
30,Nord-Ost Matjeshering,13,8,25.89,15,0,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Coordinator Foreign Markets,Cuxhaven,,Germany,10650,25.89,30,1995-09-29,1995-10-27,1995-10-04,3,176.81,Familia Arquibaldo,SÃ£o Paulo,SP,05442-030,Brazil,5.0,Federal Shipping,(503) 555-9931,776.7
30,Nord-Ost Matjeshering,13,8,25.89,15,0,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Coordinator Foreign Markets,Cuxhaven,,Germany,10652,25.89,2,1995-10-02,1995-10-30,1995-10-09,2,7.14,Gourmet Lanchonetes,Campinas,SP,04876-786,Brazil,7.0,United Package,(503) 555-3199,51.78
30,Nord-Ost Matjeshering,13,8,25.89,15,0,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Coordinator Foreign Markets,Cuxhaven,,Germany,10719,25.89,3,1995-11-27,1995-12-25,1995-12-06,2,51.44,Let's Stop N Shop,San Francisco,CA,94117,USA,9.0,United Package,(503) 555-3199,77.67
30,Nord-Ost Matjeshering,13,8,25.89,15,0,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Coordinator Foreign Markets,Cuxhaven,,Germany,10728,25.89,15,1995-12-05,1996-01-02,1995-12-12,2,58.33,Queen Cozinha,SÃ£o Paulo,SP,05487-020,Brazil,7.0,United Package,(503) 555-3199,388.35
30,Nord-Ost Matjeshering,13,8,25.89,15,0,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Coordinator Foreign Markets,Cuxhaven,,Germany,10734,25.89,15,1995-12-08,1996-01-05,1995-12-13,3,1.63,Gourmet Lanchonetes,Campinas,SP,04876-786,Brazil,5.0,Federal Shipping,(503) 555-9931,388.35
